feat_price,feat_capacity,feat_capacitatessd,feat_frecventaturbomax,feat_numarnuclee,feat_ratarefresh,feat_memoriededicata,feat_weight,feat_display_size,feat_placavideo,feat_category,feat_sistemdeoperare,profile_budget_tier,profile_gamer_entry,profile_gamer_pro,profile_student_budget,profile_student_performance,profile_student_premium,profile_casual_user,profile_balanced_performance,profile_business_professional,profile_designer_creator,profile_content_creator,profile_portable_lightweight,target_score
0.7075273901495324,0.19565217391304346,0.00273972602739726,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.6818181818181818,0.4002368265245708,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601122902555152
0.8992098460441366,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.40909090909090906,0.483126110124334,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7175815863032206
0.7641608430274838,0.19565217391304346,0.0,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.6818181818181818,0.2699822380106571,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222992862629409
0.9384176211134875,0.19565217391304346,0.0,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.40909090909090906,0.5541740674955594,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7459742625060098
0.962377928100313,0.19565217391304346,0.0,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.40909090909090906,0.3883955002960331,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378398732106239
0.7293094874102829,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.2699822380106571,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644860983466666
0.685745292888782,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.4002368265245708,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413327226031853
0.8173091603437149,0.06521739130434782,0.0,1.0833333333333337,0.8272727272727273,1.0888888888888888,0.6818181818181818,0.43576080521018357,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313570084234183
0.3421740945852388,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.24629958555358203,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889954191278967
0.9122791044005869,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.40909090909090906,0.5541740674955594,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559857628678952
0.6931594831543963,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.3883955002960331,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7620645578614416
0.4589997593916026,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.2936648904677324,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323208841507004
0.42943012671818853,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510597773259226
0.9297047822091872,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.40909090909090906,0.483126110124334,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7646378275089036
0.7423787457667331,0.19565217391304346,0.0,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.6818181818181818,0.4002368265245708,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396933863132296
1.0908923019387406,0.06521739130434782,0.0,0.9750000000000002,0.8272727272727273,1.0888888888888888,0.40909090909090906,0.3883955002960331,0.45262236286919816,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741556861371512
0.8643584904269359,0.19565217391304346,0.0,0.9750000000000002,0.4727272727272728,0.7,0.9545454545454546,0.483126110124334,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552300891889642
0.48970641754202776,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.3528715216104204,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761908744648681
0.324162478360324,0.4565217391304348,0.0,1.0833333333333337,1.3,0.4666666666666666,1.5,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597391595537238
0.9689125572785381,0.06521739130434782,1.4,0.9750000000000002,0.8272727272727273,1.0888888888888888,0.40909090909090906,0.4002368265245708,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100841029274906
0.38079593123827526,0.4565217391304348,0.0,1.0833333333333337,1.3,0.4666666666666666,1.5,0.2699822380106571,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751743500789738
0.5768348065850296,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.21788040260509176,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545626871945393
0.7685172624796338,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.41918294849023097,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942020198348637
0.5027756758984779,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533377892437921
0.5508566061079682,0.19565217391304346,0.0,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7836888658429205
0.59861690384578,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.21788040260509176,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412887757926218
0.5970006722290325,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.364712847838958,0.6346223628691983,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551523799090054
0.7554480041231834,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.3883955002960331,0.6346223628691983,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866099514524765
0.9906946545392886,0.06521739130434782,1.4,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.40909090909090906,0.4002368265245708,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986151410148895
0.412162151293756,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.3528715216104204,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881909923550189
0.22832125041302195,0.7173913043478262,0.0,1.0833333333333337,1.3,0.4666666666666666,1.5,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825380225262222
0.6203990011065305,0.19565217391304346,0.0,1.0833333333333337,0.8272727272727273,1.0888888888888888,0.9545454545454546,0.4215512137359385,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779366689432977
0.4221819160337012,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.3528715216104204,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573526189798936
0.5768348065850296,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.3812907045589106,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728583843983808
0.47663715918557736,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.20367081113084673,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783463087763066
0.47553062864473133,0.4565217391304348,0.00273972602739726,1.0833333333333337,0.8272727272727273,1.0888888888888888,0.9545454545454546,0.4215512137359385,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091135642898143
0.5768348065850296,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.41918294849023097,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950367511999872
1.012476751800039,0.06521739130434782,1.4,0.9750000000000002,1.0636363636363637,1.0888888888888888,0.40909090909090906,0.4002368265245708,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532794238208194
0.8164378764532848,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.6818181818181818,0.4547069271758437,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954792430961967
0.40257802849902585,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7821918295079429
0.59861690384578,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.3812907045589106,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783403910897816
0.6203990011065305,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.41918294849023097,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097867462116208
0.59861690384578,0.4565217391304348,0.0,1.0833333333333337,0.8272727272727273,1.0888888888888888,0.9545454545454546,0.4215512137359385,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350474697148725
0.685745292888782,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.43576080521018357,0.6346223628691983,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392252957888184
0.59861690384578,0.4565217391304348,0.0,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8067535445275638
0.40257802849902585,0.7173913043478262,0.0,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8173715060490612
0.28300956200558836,0.19565217391304346,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.2936648904677324,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833031325498143
0.59861690384578,0.4565217391304348,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.41918294849023097,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461028388974413
0.7282983624554388,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,0.9545454545454546,0.3883955002960331,0.6346223628691983,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8189621640325536
0.271885444934523,0.9782608695652174,0.0,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825409202387536
0.11505434465711963,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.3528715216104204,0.6346223628691983,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810587830993203
0.22832125041302195,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.20367081113084673,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135668679267003
0.19501685934327986,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.2936648904677324,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574257622119486
0.22832125041302195,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.3528715216104204,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875715819354202
0.40257802849902585,0.9782608695652174,0.0,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473142018091415
0.39675698082706295,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,1.5,0.3883955002960331,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720772158791156
0.23104662642228724,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.3883955002960331,0.6346223628691983,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658643111482938
0.44614222302052675,0.19565217391304346,0.0,1.0833333333333337,1.3,1.0888888888888888,1.5,0.3883955002960331,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849747533991557
0.3110932200038738,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.3528715216104204,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736577174427061
0.1411928613700201,1.5,0.0,1.0833333333333337,1.3,0.4666666666666666,1.5,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980334497507853
0.1847570558915211,1.5,0.0,1.0833333333333337,1.3,1.1407407407407406,0.9545454545454546,0.2699822380106571,0.35462236286919824,1.5,1.2,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770944579528086
0.3873305604165004,0.4565217391304348,0.00273972602739726,1.0833333333333337,1.3,1.0888888888888888,1.5,0.31734754292480755,0.4946223628691982,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096137265027736
0.40257802849902585,0.4565217391304348,0.0,1.0833333333333337,1.3,1.0888888888888888,1.5,0.41918294849023097,0.6346223628691983,1.5,1.2,0.22000000000000003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8353955525174332
0.6526408614718935,0.19565217391304346,0.0,0.9208333333333333,0.8272727272727273,0.0,0.2727272727272727,0.606275902901125,0.5553776371308017,1.5,0.72,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4554904892892885
0.6156910186045919,0.19565217391304346,0.0,0.9208333333333333,0.8272727272727273,0.09333333333333332,0.2727272727272727,0.5944345766725874,0.5553776371308017,1.5,0.72,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44700656978751163
0.05406447232701821,0.4565217391304348,0.00821917808219178,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411860290318863
0.1847570558915211,0.32608695652173914,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015961996689436
0.1847570558915211,0.32608695652173914,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41857302614416647
0.5258294119973111,0.19565217391304346,0.0,0.9208333333333333,0.8272727272727273,0.15555555555555553,0.40909090909090906,0.5920663114268798,0.6346223628691983,1.5,0.78,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46676951149613627
0.30015337947563453,0.32608695652173914,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4903365531905816
0.35897026978300334,0.2282608695652174,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127783115632494
0.35901383397752484,0.2282608695652174,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728644151379723
0.22341461518406544,0.4565217391304348,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46735246963214855
0.22341461518406544,0.4565217391304348,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734872008183216
0.40257802849902585,0.2282608695652174,0.00273972602739726,0.65,0.7090909090909091,0.15555555555555553,0.75,0.5186500888099468,0.6066223628691982,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048138442190954
0.26262761795675893,0.4565217391304348,0.00273972602739726,0.65,0.8272727272727273,0.15555555555555553,0.75,0.6441681468324453,0.5133776371308016,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4963266708799661
0.7692225667889369,0.19565217391304346,0.0,0.9208333333333333,0.8272727272727273,0.0,0.40909090909090906,0.4854943753700415,0.5926223628691981,1.5,0.78,0.55,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4850428577777193
0.4156037226609546,0.2282608695652174,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.6441681468324453,0.5133776371308016,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065259200100058
0.2845508632077591,0.4565217391304348,0.00273972602739726,0.65,0.9454545454545455,0.15555555555555553,0.75,0.6441681468324453,0.5133776371308016,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994744633445993
0.45414452991218135,0.2282608695652174,0.00273972602739726,0.65,0.7090909090909091,0.15555555555555553,0.75,0.6441681468324453,0.5133776371308016,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178268269531359
0.4243601257597763,0.32608695652173914,0.0,0.65,0.8272727272727273,0.15555555555555553,0.75,0.6441681468324453,0.5133776371308016,0.44999999999999996,0.78,1.045,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936293090321806
