feat_price,feat_ram,feat_memorieinternaflash,feat_capacitateacumulator,feat_camerafotoprincipala,feat_weight,feat_highrefreshrate,feat_marimedisplay,profile_budget_tier,profile_flagship_seeker,profile_social_media_heavy,profile_essential_budget,profile_photography_focus,profile_power_user,profile_gaming_mobile,profile_balanced_midrange,target_score
1.0185693983893889,0.6363636363636364,1.3,0.27522935779816515,0.5,0.6155172413793103,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882616020402001
1.0185693983893889,0.6363636363636364,1.3,0.27522935779816515,0.5,0.6155172413793103,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373596934801762
1.0916153481762196,0.3818181818181818,0.6487279843444227,0.6880733944954129,0.5,0.2727586206896552,0.65,0.7862341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177692830009027
1.1767882520132638,0.12727272727272726,0.323091976516634,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660653778424839
1.1767882520132638,0.12727272727272726,0.323091976516634,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221166634958713
1.1767882520132638,0.12727272727272726,0.323091976516634,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410055287837146
1.025485551871151,0.6363636363636364,1.3,0.26146788990825687,0.5,0.6046551724137931,0.4105263157894737,0.7737658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447927062573779
1.130838465182378,0.3818181818181818,0.6487279843444227,0.3096330275229358,0.5,0.5889655172413792,0.4105263157894737,0.7833658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8494784658038647
1.144197063003316,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.5925862068965516,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653151628584413
1.1010895310279487,0.3818181818181818,0.6487279843444227,0.576605504587156,0.5,0.3596551724137931,0.65,0.7734341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384569080691451
1.1772619611558504,0.12727272727272726,0.6487279843444227,0.22018348623853212,0.5,0.6058620689655172,0.4105263157894737,0.7657658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481463773704371
1.1772619611558504,0.12727272727272726,0.6487279843444227,0.22018348623853212,0.5,0.6058620689655172,0.4105263157894737,0.7657658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533355553547846
1.1772619611558504,0.12727272727272726,0.6487279843444227,0.22018348623853212,0.5,0.6058620689655172,0.4105263157894737,0.7657658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856612921564148
1.1437233538607294,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.6324137931034483,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8558284178645049
1.1437233538607294,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.6324137931034483,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625919898747981
1.1740407389862624,0.12727272727272726,0.6487279843444227,0.27522935779816515,0.5,0.5925862068965516,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712625237855701
1.1740407389862624,0.12727272727272726,0.6487279843444227,0.27522935779816515,0.5,0.5925862068965516,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622384159057548
1.182378019895784,0.2545454545454545,0.323091976516634,0.14449541284403672,0.5,0.6161206896551723,0.65,0.7766341685649203,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645959192478639
1.1043107531975367,0.6363636363636364,0.6487279843444227,0.3247706422018349,0.5,0.6010344827586207,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8242280477219753
1.1043107531975367,0.6363636363636364,0.6487279843444227,0.3247706422018349,0.5,0.6010344827586207,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568770650402184
1.1043107531975367,0.6363636363636364,0.6487279843444227,0.3247706422018349,0.5,0.6010344827586207,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865462662016937
1.1043107531975367,0.6363636363636364,0.6487279843444227,0.3247706422018349,0.5,0.6010344827586207,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704513349483138
1.1533870203694931,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.5841379310344827,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421284257663704
1.1533870203694931,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.5841379310344827,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427946557532734
1.1522501184272858,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.6106896551724137,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456071804379528
1.1533870203694931,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.6239655172413793,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869301170523236
1.1326385599242066,0.6363636363636364,0.6487279843444227,0.2944954128440367,0.5,0.48758620689655174,0.4105263157894737,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819246900661863
1.1327333017527237,0.6363636363636364,0.6487279843444227,0.2944954128440367,0.5,0.48758620689655174,0.4105263157894737,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531493569460643
1.1153008053055424,0.3818181818181818,1.3,0.20642201834862386,0.5,0.35,0.4105263157894737,0.7785658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804313587684681
1.1628612032212222,0.6363636363636364,0.6487279843444227,0.20642201834862386,0.5,0.35,0.4105263157894737,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8649249753001239
1.1697773567029843,0.3818181818181818,0.323091976516634,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600334433940804
1.172335386072951,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.5913793103448276,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633528279702843
1.173282804358124,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.5913793103448276,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830276411006287
1.173282804358124,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.5913793103448276,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874606970144327
1.1631444812884888,0.3818181818181818,0.6487279843444227,0.27522935779816515,0.5,0.6034482758620688,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136895492780486
1.1629559450497393,0.3818181818181818,0.323091976516634,0.6055045871559633,0.5,0.3717241379310344,0.65,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511863284923078
1.1629559450497393,0.3818181818181818,0.323091976516634,0.6055045871559633,0.5,0.3717241379310344,0.65,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785928553928538
0.9831359545239222,0.6363636363636364,1.3,1.5,0.5,0.009655172413793121,0.4105263157894737,0.7801658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8587318870016829
1.1342491710090006,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.63,0.7389473684210527,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8534332478325555
1.1342491710090006,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.63,0.7389473684210527,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706016448316289
1.0990052108005683,0.8909090909090909,0.6487279843444227,0.6055045871559633,0.5,0.36110344827586205,0.4105263157894737,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743502464388669
1.0990052108005683,0.8909090909090909,0.6487279843444227,0.6055045871559633,0.5,0.36110344827586205,0.4105263157894737,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299666679519281
1.1480814779725248,0.3818181818181818,0.6487279843444227,0.27522935779816515,0.5,0.595,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708488448928726
1.1365229748934154,0.3818181818181818,0.6487279843444227,0.34403669724770647,0.5,0.578103448275862,0.7389473684210527,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529545320834001
1.1366177167219327,0.3818181818181818,0.6487279843444227,0.34403669724770647,0.5,0.578103448275862,0.7389473684210527,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810698111471756
1.1366177167219327,0.3818181818181818,0.6487279843444227,0.34403669724770647,0.5,0.578103448275862,0.7389473684210527,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8341167960463606
1.1437233538607294,0.3818181818181818,0.6487279843444227,0.20642201834862386,0.5,0.63,0.7389473684210527,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874128864339661
1.1802936996684035,0.2545454545454545,0.6487279843444227,0.21743119266055047,0.5,0.5708620689655172,0.65,0.7785658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778800727668418
1.1802936996684035,0.2545454545454545,0.6487279843444227,0.21743119266055047,0.5,0.5708620689655172,0.65,0.7785658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934515747798427
1.1228801515869256,0.3818181818181818,1.3,0.2944954128440367,0.5,0.4779310344827586,0.4105263157894737,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006598173835845
1.1228801515869256,0.3818181818181818,1.3,0.2944954128440367,0.5,0.4779310344827586,0.4105263157894737,0.7894341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8711159800168732
1.1658929417337753,0.3818181818181818,0.6487279843444227,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786329144980595
1.1612505921364282,0.3818181818181818,0.6487279843444227,0.27522935779816515,0.5,0.595,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866366471857314
1.072098531501658,0.6363636363636364,1.3,0.20642201834862386,0.5,0.6046551724137931,0.7389473684210527,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710675612622811
1.072098531501658,0.6363636363636364,1.3,0.20642201834862386,0.5,0.6046551724137931,0.7389473684210527,0.7817658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998267079460478
1.139365229748934,0.3818181818181818,1.3,0.20642201834862386,0.5,0.6143103448275862,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684730459928549
1.139365229748934,0.3818181818181818,1.3,0.20642201834862386,0.5,0.6143103448275862,0.4105263157894737,0.7993658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856522189533497
1.1399336807200378,0.3818181818181818,1.3,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901076834540496
1.1612505921364282,0.3818181818181818,1.3,0.22018348623853212,0.5,0.6106896551724137,0.65,0.7913658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325901043215301
0.0,0.8909090909090909,0.0,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24039747769349418
9.474182851723078e-05,0.8909090909090909,0.0,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17838860617629196
0.28346755092373277,0.6363636363636364,0.0,0.13678899082568807,0.5,0.5587931034482758,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31297881309595693
0.28346755092373277,0.6363636363636364,0.0,0.13678899082568807,0.5,0.5587931034482758,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347541445046907
0.3526290857413548,0.6363636363636364,0.0,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38868796481479667
0.35547134059687346,0.6363636363636364,0.0,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942918987566129
0.31766935101847465,0.3818181818181818,0.0,0.75,0.5,0.5660344827586207,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38356420297500743
0.3763145428706774,0.3818181818181818,0.0,0.75,0.5,0.5998275862068965,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211759603040426
0.3081004263382284,0.6363636363636364,1.3,0.21399082568807337,0.5,0.551551724137931,0.4105263157894737,0.5977658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44937424426947076
0.31084793936522975,0.6363636363636364,1.3,0.21399082568807337,0.5,0.551551724137931,0.4105263157894737,0.5977658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46432586751318655
0.4340123164377072,0.8909090909090909,0.0,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153935918584733
0.441117953576504,0.8909090909090909,0.0,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509775377987732
0.4473709142586451,0.8909090909090909,0.0,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46603085065503963
0.4308858360966366,0.6363636363636364,0.6487279843444227,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44589399474231545
0.45689152060634775,0.8909090909090909,0.0,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5015523099918374
0.4472761724301279,0.6363636363636364,0.6487279843444227,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46045311071554845
0.3753671245855044,0.6363636363636364,1.3,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757287122071764
0.3753671245855044,0.6363636363636364,1.3,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48767500788416784
0.3753671245855044,0.6363636363636364,1.3,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46472887017128417
0.453529133112269,0.6363636363636364,0.6487279843444227,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43962819556085075
0.5279014684983421,0.6363636363636364,0.0,0.07905963302752293,0.5,0.6408620689655172,0.4105263157894737,0.7734341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47660678295279474
0.39530933207010893,0.6363636363636364,1.3,0.1651376146788991,0.5,0.5805172413793104,0.4105263157894737,0.5865658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079815333074956
0.5326385599242065,0.6363636363636364,0.0,0.07905963302752293,0.5,0.6408620689655172,0.4105263157894737,0.7734341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810164771651316
0.4047370914258645,0.6363636363636364,1.3,0.13678899082568807,0.5,0.5587931034482758,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4838004643889308
0.4047370914258645,0.6363636363636364,1.3,0.13678899082568807,0.5,0.5587931034482758,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192425946081648
0.5658446234012317,0.6363636363636364,0.0,0.20642201834862386,0.5,0.5768965517241379,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026114291667922
0.5697773567029844,0.6363636363636364,0.0,0.20642201834862386,0.5,0.5768965517241379,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011610658695493
0.5697773567029844,0.6363636363636364,0.0,0.20642201834862386,0.5,0.5768965517241379,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143534039358199
0.5847929891046896,0.6363636363636364,0.0,0.20642201834862386,0.5,0.5768965517241379,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349399561184649
0.5942671719564186,0.6363636363636364,0.0,0.20642201834862386,0.5,0.5768965517241379,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572308234980158
0.5260066319279962,0.6363636363636364,0.6487279843444227,0.19486238532110095,0.5,0.5587931034482758,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444943649424068
0.5260066319279962,0.6363636363636364,0.6487279843444227,0.19486238532110095,0.5,0.5587931034482758,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511464421170251
0.5091425864519185,0.3818181818181818,0.6487279843444227,0.75,0.5,0.5660344827586207,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287411771014451
0.477688299384178,0.6363636363636364,1.3,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5206062194082212
0.477688299384178,0.6363636363636364,1.3,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423702085199931
0.477688299384178,0.6363636363636364,1.3,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5432669798328026
0.5989578398863098,0.6363636363636364,0.6487279843444227,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429864237782875
0.5989578398863098,0.6363636363636364,0.6487279843444227,0.13678899082568807,0.5,0.5913793103448276,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610507880074992
0.5049739459971577,0.8909090909090909,1.3,0.21811926605504586,0.5,0.5581896551724138,0.4105263157894737,0.7785658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861011156868231
0.6125059213642823,0.6363636363636364,0.6487279843444227,0.19954128440366975,0.5,0.6106896551724137,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879446539141258
0.6126954050213169,0.6363636363636364,0.6487279843444227,0.19954128440366975,0.5,0.6106896551724137,0.4105263157894737,0.7945658314350799,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590925523329838
0.6320227380388441,0.6363636363636364,0.6487279843444227,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5936357777246601
0.6320227380388441,0.6363636363636364,0.6487279843444227,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5776763099365101
0.6320227380388441,0.6363636363636364,0.6487279843444227,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5775384705889344
0.5327333017527237,0.8909090909090909,1.3,0.22018348623853212,0.5,0.5672413793103448,0.4105263157894737,0.7785658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699472949719847
0.6538133585978209,0.6363636363636364,0.6487279843444227,0.15825688073394495,0.5,0.613103448275862,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342599846048494
0.6537186167693035,0.6363636363636364,0.6487279843444227,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998767288547643
0.5912837517764092,0.6363636363636364,1.3,0.15825688073394495,0.5,0.613103448275862,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025582026276732
0.5942671719564186,0.6363636363636364,1.3,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5911955739908208
0.5942671719564186,0.6363636363636364,1.3,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684845736664254
0.6037413548081477,0.6363636363636364,1.3,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934538673948299
0.646328754144955,0.3818181818181818,1.3,0.11642201834862384,0.5,0.6263793103448275,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085525814492255
0.646328754144955,0.3818181818181818,1.3,0.11642201834862384,0.5,0.6263793103448275,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254462766870682
0.646328754144955,0.3818181818181818,1.3,0.11642201834862384,0.5,0.6263793103448275,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291337992762326
0.6089521553765987,0.6363636363636364,1.3,0.20642201834862386,0.5,0.5817241379310344,0.4105263157894737,0.7625658314350798,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369110259742814
0.6482235907153007,0.3818181818181818,1.3,0.11642201834862384,0.5,0.6263793103448275,0.4105263157894737,0.7414341685649202,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543115126006158
