feat_price,feat_battery_life_music,feat_noise_canceling,feat_type,feat_headphone_type,feat_microphone,profile_budget_tier,profile_audiophile_premium,profile_workout_wireless,profile_commute_anc,profile_budget_wireless,profile_calls_voip,profile_gaming_headset,target_score
1.1360946745562128,0.026351351351351353,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7167041914281442
1.131360946745562,0.07027027027027027,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7184093590553017
1.0686390532544379,0.65,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7307309358857637
1.139644970414201,0.07027027027027027,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7250110742390639
1.1988165680473373,0.65,0.7,0.55,0.45,0.26,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7456918803490797
1.1988165680473373,0.65,0.7,0.55,0.45,0.26,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7022828371429704
1.1988165680473373,0.65,0.7,0.55,0.45,0.26,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7188547907094128
1.2,0.65,0.7,0.55,0.45,0.26,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7723224055419597
1.2,0.65,0.7,0.55,0.45,0.26,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7229740621915013
1.2,0.65,0.7,0.55,0.45,0.26,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7664070271005201
1.043189349112426,0.9266891891891892,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7489727122126623
1.0497041420118343,0.9266891891891892,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7074703722781625
1.1455621301775147,0.1581081081081081,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7573590847698426
1.1597633136094674,0.07027027027027027,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7433048259456758
1.1633076923076924,0.04831081081081082,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7367986230522
1.169230769230769,0.0,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7508416608828821
1.1715976331360947,0.004391891891891896,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7562302137121933
1.0958579881656805,0.65,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7613655694520418
1.0970414201183432,0.65,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7711039086318234
1.1668639053254437,0.07027027027027027,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7557716022549836
1.1751479289940827,0.004391891891891896,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7202002182300721
1.1638994082840235,0.10320945945945946,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7384074599181736
1.1633136094674554,0.1141891891891892,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.8069423711477235
1.0804733727810651,0.8168918918918919,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7629789420340335
1.0804733727810651,0.8168918918918919,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7958748668426289
1.170414201183432,0.07027027027027027,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7764929216483419
1.170414201183432,0.07027027027027027,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7534202814354731
1.1668579881656804,0.10320945945945946,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7547213071376045
1.1023609467455622,0.65,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7482686592973977
1.0958579881656805,0.7070945945945947,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7143398800778589
1.1810650887573964,0.004391891891891896,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7496994383967334
0.4692248520710059,0.10320945945945946,1.4,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.773556894129454
1.0970414201183432,0.7070945945945947,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7374282911666786
1.1822485207100593,0.004391891891891896,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7579026719969192
1.1798816568047337,0.026351351351351353,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7667691338208572
1.183431952662722,0.026351351351351353,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7325190601216856
1.1857988165680473,0.026351351351351353,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7423368489576896
1.191715976331361,0.65,0.7,0.55,0.45,0.65,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7317615439078636
1.190532544378698,0.015371621621621626,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7358580996720614
1.190532544378698,0.015371621621621626,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7265493061327883
1.1159763313609468,0.65,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7347317811463259
1.1928994082840236,0.015371621621621626,0.7,0.55,0.45,1.3,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.7813407627584342
1.191715976331361,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6374451056387126
1.1928994082840236,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6583671708800888
1.1928994082840236,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6457806114254558
1.1928994082840236,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6794153052396137
1.1928994082840236,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6820612324309473
1.1940828402366863,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6732027264200104
1.1940828402366863,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6620440178392866
1.1940828402366863,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6513001360404135
1.1940828402366863,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6320838326934065
1.1940828402366863,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6947919043996754
1.195266272189349,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6408112067005369
1.195266272189349,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6692775939962449
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6772793187864126
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.644982397395838
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6768482578802638
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6713722714007216
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6906472840415798
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6467010780054103
1.1964497041420117,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6303707269883503
1.1976331360946746,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6460615525034108
1.1976331360946746,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6603484184629876
1.1976331360946746,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6573356021540021
1.1976331360946746,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.64830258968681
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6180707387111127
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6656643478132397
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6957015774723015
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6655397126531176
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6684373982717278
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6677035940137596
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6641956212883056
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6748880072280194
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6641621615143709
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.650001144497592
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6403349096904825
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.651275214785044
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6625372778196709
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6499330286681981
1.1988165680473373,0.65,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6625414615532862
1.043189349112426,0.9266891891891892,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6657691197603421
1.0497041420118343,0.9266891891891892,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6741084939440902
0.9680473372781064,1.2560810810810812,0.7,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6912682927519032
0.4692248520710059,0.10320945945945946,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8298101855348364
0.6408224852071005,0.03733108108108108,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8113952527713952
1.0668579881656803,0.1141891891891892,1.4,0.55,0.45,0.65,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8364339393086301
1.0674556213017752,0.1141891891891892,1.4,0.55,0.45,0.65,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8442593594337159
0.4485207100591716,0.5972972972972973,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8109535747664266
0.7585798816568047,0.10320945945945946,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8764004423268722
0.9621301775147928,0.09222972972972973,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8653453058102538
1.0331360946745562,0.07027027027027027,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8741973564688394
1.0532544378698225,0.05929054054054054,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8948336815177189
1.0532544378698225,0.05929054054054054,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8549202956643466
1.0674556213017752,0.1141891891891892,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8823237354356588
1.0828402366863905,0.10320945945945946,1.4,0.55,0.45,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.8692651057324731
