_product_name,_profile,_price,target_score
"Laptop ASUS Gaming 16'' ROG Strix G16 G615LR, 2.5K 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5070 Ti 12GB, No OS, Volt Green",gamer_entry_budget_constrained,15498.99,0.7413327226031853
"Laptop ASUS Gaming 16'' ROG Strix G16 G614FR, 2.5K 240Hz, Procesor AMD Ryzen™ 9 9955HX (64M Cache, up to 5.40 GHz), 16GB DDR5, 1TB SSD, GeForce RTX 5070 Ti 12GB, No OS, Volt Green",gamer_entry_budget_constrained,12478.99,0.7313570084234183
"Laptop ASUS Gaming 18'' ROG Strix SCAR 18 G835LW, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Off Black",gamer_entry_budget_constrained,23385.54,0.7889954191278967
"Laptop Lenovo Gaming 16'' Legion 7 16IAX10, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5060 8GB, No OS, Glacier White, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,10298.99,0.7559857628678952
"Laptop Acer Gaming 16'' Predator Helios 16 AI PH16-73, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5070 Ti 12GB, No OS, Abyssal Black",gamer_entry_budget_constrained,15328.8,0.7620645578614416
"Laptop Razer Gaming 18'' Blade 18, UHD+ 240Hz / FHD 440Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, Win 11 Home, Black",gamer_entry_budget_constrained,20703.85,0.7323208841507004
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,21382.61,0.7510597773259226
"Laptop Acer Gaming 16'' Predator Helios Neo 16S AI PHN16S-71, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5060 8GB, No OS, Abyssal Black",gamer_entry_budget_constrained,9898.99,0.7646378275089036
"Laptop ASUS Gaming 16'' ROG Strix G16 G615LR, 2.5K 240Hz, Procesor Intel® Core™ Ultra 7 255HX (30M Cache, up to 5.20 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5070 Ti 12GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,14198.99,0.7396933863132296
"Laptop MSI Gaming 17.3'' Katana 17 HX B14WEK, QHD 240Hz, Procesor Intel® Core™ i7 14650HX (30M Cache, up to 5.20 GHz), 16GB DDR5, 1TB SSD, GeForce RTX 5050 8GB, Free DOS, Black",gamer_entry_budget_constrained,6198.99,0.7741556861371512
"Laptop GIGABYTE Gaming 16'' A16 PRO DYH, WQXGA 165Hz, Procesor Intel® Core™ 7 240H (24M Cache, up to 5.20 GHz), 32GB LPDDR5X, 1TB SSD, GeForce RTX 5080 16GB, No OS, Titanium Black",gamer_entry_budget_constrained,11398.99,0.7552300891889642
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LW, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Off Black",gamer_entry_budget_constrained,19998.99,0.761908744648681
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQUXGA Mini LED 120Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 1TB + 1TB SSD, GeForce RTX 5090 24GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,23798.99,0.7597391595537238
"Laptop ASUS Gaming 16'' ROG Strix G16 G615JMR, 2.5K 240Hz, Procesor Intel® Core™ i7 14650HX (30M Cache, up to 5.20 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 5060 8GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,8998.99,0.8100841029274906
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQUXGA Mini LED 120Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 1TB SSD, GeForce RTX 5090 24GB, No OS, Abyssal Black",gamer_entry_budget_constrained,22498.99,0.7751743500789738
"Laptop ASUS Gaming 18'' ROG Strix G18 G815LW, 2.5K 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,17998.99,0.7545626871945393
"Laptop Lenovo Gaming 16'' Legion Pro 7 16IAX10H, WQXGA OLED 240Hz G-Sync, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5070 Ti 12GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,13598.99,0.7942020198348637
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, Win 11 Home, Abyssal Black",gamer_entry_budget_constrained,19698.99,0.7533377892437921
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, No OS, Abyssal Black",gamer_entry_budget_constrained,18595.31,0.7836888658429205
"Laptop ASUS Gaming 18'' ROG Strix G18 G815LW, 2.5K 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,17498.99,0.7412887757926218
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LR, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2x 2TB SSD, GeForce RTX 5070 Ti 12GB, Win 11 Pro, Off Black",gamer_entry_budget_constrained,17536.09,0.7551523799090054
"Laptop Acer Gaming 16'' Predator Helios 16 AI PH16-73, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB + 1TB SSD, GeForce RTX 5070 Ti 12GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,13898.99,0.7866099514524765
"Laptop ASUS Gaming 16'' ROG Strix G16 G615LH, 2.5K 240Hz, Procesor Intel® Core™ Ultra 7 255HX (30M Cache, up to 5.20 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 5050 8GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,8498.99,0.7986151410148895
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LW, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Off Black",gamer_entry_budget_constrained,21778.99,0.7881909923550189
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQUXGA Mini LED 120Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 96GB DDR5, 1TB + 2TB + 1TB SSD, GeForce RTX 5090 24GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,25998.99,0.7825380225262222
"Laptop Lenovo Gaming 16'' Legion Pro 7 16AFR10H, WQXGA OLED 240Hz, Procesor AMD Ryzen™ 9 9955HX3D (128M Cache, up to 5.4 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,16998.99,0.779366689432977
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LW, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Off Black",gamer_entry_budget_constrained,21548.99,0.7573526189798936
"Laptop ASUS Gaming 16'' ROG Strix G16 G615LW, 2.5K 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,17998.99,0.7728583843983808
"Laptop ASUS Gaming 18'' ROG Strix SCAR 18 G835LW, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Off Black",gamer_entry_budget_constrained,20298.99,0.7783463087763066
"Laptop Lenovo Gaming 16'' Legion Pro 7 16AFR10H, WQXGA OLED 240Hz, Procesor AMD Ryzen™ 9 9955HX3D (128M Cache, up to 5.4 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,20324.39,0.8091135642898143
"Laptop Lenovo Gaming 16'' Legion Pro 7 16IAX10H, WQXGA OLED 240Hz G-Sync, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5080 16GB, No OS, Glacier White, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,17998.99,0.7950367511999872
"Laptop ASUS Gaming 16'' ROG Strix G16 G615LH, 2.5K 240Hz, Procesor Intel® Core™ Ultra 7 255HX (30M Cache, up to 5.20 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 5050 8GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,7998.99,0.7532794238208194
"Laptop Lenovo Gaming 16'' Legion Pro 5 16IAX10H, WQXGA OLED 240Hz G-Sync, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5070 Ti 12GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,12498.99,0.7954792430961967
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5080 16GB, Win 11 Home, Abyssal Black",gamer_entry_budget_constrained,21998.99,0.7821918295079429
"Laptop ASUS Gaming 16'' ROG Strix G16 G615LW, 2.5K 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Gray",gamer_entry_budget_constrained,17498.99,0.7783403910897816
"Laptop Lenovo Gaming 16'' Legion Pro 7 16IAX10H, WQXGA OLED 240Hz G-Sync, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,16998.99,0.8097867462116208
"Laptop Lenovo Gaming 16'' Legion Pro 7 16AFR10H, WQXGA OLED 240Hz, Procesor AMD Ryzen™ 9 9955HX3D (128M Cache, up to 5.4 GHz), 64GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,17498.99,0.8350474697148725
"Laptop GIGABYTE Gaming 16'' AORUS MASTER 16 BYH, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, Win 11 Pro, Dark Tide",gamer_entry_budget_constrained,15498.99,0.8392252957888184
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 1TB + 1TB SSD, GeForce RTX 5080 16GB, No OS, Abyssal Black",gamer_entry_budget_constrained,17498.99,0.8067535445275638
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 96GB DDR5, 1TB + 1TB SSD, GeForce RTX 5080 16GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,21998.99,0.8173715060490612
"Laptop Razer Gaming 18'' Blade 18, UHD+ 240Hz / FHD+ 440Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 2TB SSD, GeForce RTX 5090 24GB, Win 11 Home, Black",gamer_entry_budget_constrained,24743.64,0.833031325498143
"Laptop Lenovo Gaming 16'' Legion Pro 7 16IAX10H, WQXGA OLED 240Hz G-Sync, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5080 16GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,17498.99,0.8461028388974413
"Laptop MSI Gaming 16'' Vector 16 HX AI A2XWIG, QHD+ 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB SSD, GeForce RTX 5080 16GB, Win 11 Home, Cosmos Gray",gamer_entry_budget_constrained,14522.2,0.8189621640325536
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 128GB DDR5, 1TB + 2TB + 2TB SSD, GeForce RTX 5080 16GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,24998.99,0.825409202387536
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LX, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5090 24GB, Win 11 Pro, Off Black",gamer_entry_budget_constrained,28598.99,0.810587830993203
"Laptop ASUS Gaming 18'' ROG Strix SCAR 18 G835LX, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5090 24GB, No OS, Off Black",gamer_entry_budget_constrained,25998.99,0.8135668679267003
"Laptop Razer Gaming 18'' Blade 18, UHD+ 240Hz / FHD+ 440Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2x 2TB SSD, GeForce RTX 5090 24GB, Win 11 Home, Black",gamer_entry_budget_constrained,26763.48,0.8574257622119486
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LX, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5090 24GB, No OS, Off Black",gamer_entry_budget_constrained,25998.99,0.875715819354202
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 128GB DDR5, 1TB + 2TB + 1TB SSD, GeForce RTX 5080 16GB, No OS, Abyssal Black",gamer_entry_budget_constrained,21998.99,0.8473142018091415
"Laptop Acer Gaming 16'' Predator Helios 16 AI PH16-73, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB + 1TB SSD, GeForce RTX 5090 24GB, No OS, Abyssal Black",gamer_entry_budget_constrained,22132.61,0.8720772158791156
"Laptop Acer Gaming 16'' Predator Helios 16 AI PH16-73, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2x 1TB SSD, GeForce RTX 5090 24GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,25936.43,0.8658643111482938
"Laptop Acer Gaming 16'' Predator Helios 16 AI PH16-73, WQXGA OLED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 32GB DDR5, 1TB + 1TB SSD, GeForce RTX 5090 24GB, No OS, Abyssal Black",gamer_entry_budget_constrained,20998.99,0.849747533991557
"Laptop ASUS Gaming 16'' ROG Strix SCAR 16 G635LX, 2.5K Mini LED 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5090 24GB, No OS, Off Black",gamer_entry_budget_constrained,24098.99,0.8736577174427061
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQUXGA Mini LED 120Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 192GB DDR5, 1TB + 2TB + 2TB SSD, GeForce RTX 5090 24GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,27998.99,0.8980334497507853
"Laptop Acer Gaming 18'' Predator Helios 18 AI PH18-73, WQXGA Mini LED 250Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 192GB DDR5, 1TB + 2TB + 2TB SSD, GeForce RTX 5080 16GB, Win 11 Pro, Abyssal Black",gamer_entry_budget_constrained,26998.99,0.8770944579528086
"Laptop MSI Gaming 17'' Vector 17 HX AI A2XWJG, QHD+ 240Hz, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5, 2TB SSD, GeForce RTX 5090 24GB, Free DOS, Cosmos Gray",gamer_entry_budget_constrained,22348.99,0.9096137265027736
"Laptop Lenovo Gaming 16'' Legion Pro 7 16IAX10H, WQXGA OLED 240Hz G-Sync, Procesor Intel® Core™ Ultra 9 275HX (36M Cache, up to 5.40 GHz), 64GB DDR5 CSODIMM, 1TB SSD, GeForce RTX 5090 24GB, No OS, Eclipse Black, 3Yr Onsite Premium Care",gamer_entry_budget_constrained,21998.99,0.8353955525174332
"Laptop DELL 14.5'' 14 Premium DA14250, 1920 x 1200 IPS 30-120Hz, Procesor Intel® Core™ Ultra 7 255H (24M Cache, up to 5.10 GHz), 32GB LPDDR5X, 1TB SSD, GeForce RTX 4050 6GB, Win 11 Pro, Platinum, 3Yr ProSupport",gamer_entry_budget_constrained,16258.89,0.4554904892892885
"Laptop DELL 14.5'' 14 Premium DA14250, 3.2K OLED 48-120Hz Touch, Procesor Intel® Core™ Ultra 7 255H (24M Cache, up to 5.10 GHz), 32GB LPDDR5X, 1TB SSD, GeForce RTX 4050 6GB, Win 11 Pro, Platinum, 3Yr ProSupport",gamer_entry_budget_constrained,17107.06,0.44700656978751163
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 64GB, 4TB SSD, Apple M5 Max 40-core GPU, macOS, Silver, INT keyboard, 2026",gamer_entry_budget_constrained,29998.99,0.4411860290318863
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 48GB, 2TB SSD, Apple M5 Max 40-core GPU, macOS, Space Black, INT keyboard, 2026",gamer_entry_budget_constrained,26998.99,0.46015961996689436
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 48GB, 2TB SSD, Apple M5 Max 40-core GPU, macOS, Silver, US keyboard, 2026",gamer_entry_budget_constrained,26998.99,0.41857302614416647
"Laptop Lenovo 16'' ThinkPad T1g Gen 8, WUXGA IPS, Procesor Intel® Core™ Ultra 7 255H (24M Cache, up to 5.10 GHz), 32GB LPCAMM2 LPDDR5X, 1TB SSD, GeForce RTX 5060 8GB, Win 11 Pro, Black",gamer_entry_budget_constrained,19169.8,0.46676951149613627
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 48GB, 2TB SSD, Apple M5 Max 40-core GPU, macOS, Space Black, US keyboard, 2026",gamer_entry_budget_constrained,24350.11,0.4903365531905816
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 36GB, 2TB SSD, Apple M5 Max 32-core GPU, macOS, Silver, INT keyboard, 2026",gamer_entry_budget_constrained,22999.99,0.5127783115632494
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 36GB, 2TB SSD, Apple M5 Max 32-core GPU, macOS, Space Black, INT keyboard, 2026",gamer_entry_budget_constrained,22998.99,0.4728644151379723
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 64GB, 2TB SSD, Apple M5 Max 40-core GPU, macOS, Space Black, INT keyboard, 2026",gamer_entry_budget_constrained,26111.62,0.46735246963214855
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M5 Max chip (18-core CPU), 64GB, 2TB SSD, Apple M5 Max 40-core GPU, macOS, Silver, INT keyboard, 2026",gamer_entry_budget_constrained,26111.62,0.4734872008183216
